state_code,zip_code,city,name,is_acquired_numerical,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_acquired
GA,30350,Atlanta,Prenova,1,1/1/2002,,5/10/2006,4/24/2008,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3333,acquired
CA,92606,San Francisco,WooMe,1,12/1/2000,,4/1/2007,6/12/2008,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.3333,acquired
CA,90028,Hollywood,HelpMeRent.com,0,10/1/2010,2/1/2013,8/1/2011,8/1/2011,0.8329,0.8329,-0.1671,1.189,5,1,154000,2,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,closed
CA,90301,Los Angeles,Mail.com Media Corporation,0,1/1/2004,1/1/2011,10/21/2008,10/21/2008,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,closed
VA,22182,Viena,DubMeNow,0,1/1/2008,6/1/2013,8/1/2008,6/5/2012,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,closed
TX,78759,Austin,Smooth-Stone,0,1/1/2008,7/1/2011,8/16/2010,8/16/2010,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,closed
CA,95008,Campbell,ONStor,1,1/1/2000,,6/2/2005,4/18/2008,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,acquired
NJ,8844,Hillsborough,Relationship Analytics,0,8/1/2012,8/1/2013,4/5/2013,5/16/2013,0.6767,0.789,0.0,0.0,2,2,125000,1,analytics,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,closed
VA,20165,Potomac Falls,Summize,1,11/1/2006,,6/1/2007,6/1/2007,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,search,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,acquired
GA,30305,Atlanta,JouleX,1,1/1/2009,,6/10/2011,6/10/2011,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,acquired
CA,94403,San Mateo,Etelos,0,5/1/1999,1/1/2013,9/30/2009,5/29/2012,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,closed
CA,93105,Santa Barbara,Make It Work,0,1/1/1995,6/1/2012,11/15/2005,11/15/2005,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,closed
TX,78701,Austin,MapMyFitness,1,2/8/2007,,1/1/2007,6/19/2013,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,acquired
CA,94107,San Francisco,What They Like,0,8/29/2007,10/21/2011,8/29/2007,8/29/2007,0.0,0.0,,,2,1,990000,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,closed
AZ,85281,Tempe,FetchBack,1,4/1/2007,,1/1/2008,1/1/2008,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,acquired
MA,2142,Cambridge,Sermo,1,1/1/2006,,9/1/2006,2/17/2011,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,acquired
OR,97062,Tualatin,Wi-Chi,0,1/1/2008,12/10/2011,5/15/2008,5/15/2008,0.3699,0.3699,,,3,1,7000000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,closed
MA,2139,Cambridge,Alnara Pharmaceuticals,1,1/1/2008,,10/30/2008,1/28/2010,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,acquired
CA,60606,Chicago,Braintree,1,10/1/2007,,6/29/2011,9/17/2012,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,acquired
CA,95035-5444,Milpitas,Virident Systems,1,1/1/2006,,5/1/2007,1/28/2013,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.0,acquired
CA,94063,Redwood City,Pearl Therapeutics,1,1/1/2006,,7/3/2008,4/1/2013,2.5041,7.2521,,,4,6,232000100,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,acquired
CA,94041,Mountain View,Lexity,1,8/1/2009,,9/1/2009,3/3/2011,0.0849,1.5863,2.1151,4.0,5,2,5700000,3,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,acquired
MA,1702,Framingham,Diligent Technologies,1,1/1/2002,,8/21/2007,8/21/2007,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,acquired
NY,10573,Rye Brook,eBillme,0,10/1/2004,6/15/2012,9/20/2006,9/1/2008,1.9699,3.9205,,,2,2,23000000,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,closed
WA,98052,Redmond,Smilebox,1,8/28/2000,,2/1/2006,2/23/2010,5.4329,9.4959,,,13,3,14000000,0,photo_video,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,acquired
CA,94403,San Mateo,B-hive Networks,1,1/1/2005,,8/25/2006,8/25/2006,1.6466,1.6466,,,4,2,7500000,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,acquired
NY,11211,Brooklyn,Hot Potato,1,1/1/2009,,11/25/2009,11/25/2009,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,social,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,acquired
WA,98119,Seattle,Kashless,0,9/1/2008,12/25/2010,10/29/2008,2/4/2011,0.1589,2.4274,-0.1699,2.2137,1,2,9000000,2,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,closed
PA,19067,Yardley,Three Screen Games,0,1/1/2009,3/14/2012,10/7/2009,10/7/2009,0.7644,0.7644,,,3,1,500000,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,closed
CA,94041,Mountain View,LaunchGram,1,1/10/2012,,1/23/2012,10/1/2012,0.0356,0.726,0.474,0.9205,4,2,70000,2,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,acquired
CA,92009,Carlsbad,BrightQube,0,10/1/2006,10/1/2009,5/1/2007,5/27/2008,0.5808,1.6548,,,3,2,850000,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,closed
CA,90401,Santa Monica,ServiceMesh,1,1/1/2008,,11/16/2011,11/16/2011,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,acquired
CA,94108,San Francisco,Lookery,1,8/1/2007,,2/7/2008,9/4/2008,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,acquired
CA,94109,San Francisco,Wantful,0,1/1/2011,9/6/2013,3/20/2012,3/20/2012,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,closed
CA,94903,San Rafael,Zep Solar,1,1/1/2009,,11/20/2013,11/20/2013,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,acquired
CA,90028,Hollywood,Help Me Rent Magazine,0,1/1/2010,5/1/2012,8/1/2010,8/1/2010,0.5808,0.5808,,,13,1,500000,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,closed
CA,94710,Berkeley,MOG,1,6/1/2005,,5/4/2006,2/26/2010,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,music,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.0,acquired
CA,91105,Pasadena,Loud3r,0,9/1/2007,7/15/2012,6/5/2009,12/28/2009,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,closed
NY,10011,New York,Oyster.com,1,3/1/2008,,3/1/2008,10/11/2012,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,travel,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,acquired
CA,95134,San Jose,LogLogic,1,1/1/2002,,5/26/2009,5/26/2009,7.4027,7.4027,7.4,11.874,15,1,8800000,3,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,acquired
NY,10012,New York,StyleTrek,0,2/1/2010,1/1/2012,2/1/2010,2/1/2010,0.0,0.0,0.3288,0.3288,2,1,1500000,1,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,closed
CA,92128,San Diego,Sequoia Communications,0,1/1/2000,1/1/2011,11/9/2004,6/2/2009,4.8603,9.4247,,,3,7,74000000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.0,closed
OR,97201,Portland,SnapNames,1,1/1/2000,,6/1/2001,12/31/2001,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,acquired
CA,94107,San Francisco,Simple Star,1,1/1/2001,,8/1/2003,8/10/2005,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,acquired
MA,2142,Cambridge,StyleFeeder,1,5/3/2006,,9/1/2007,5/1/2009,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6667,acquired
CA,94089,Sunnyvale,FlashSoft,1,11/25/2009,,6/28/2011,6/28/2011,1.589,1.589,1.1863,2.5452,6,1,3000000,2,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,acquired
NY,14217,Kenmore,TrustDegrees,0,3/1/2011,1/1/2012,4/17/2011,6/9/2011,0.1288,0.274,0.3068,0.3068,5,2,11000,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,closed
CA,92677,Laguna Niguel,Symwave,1,1/1/2001,,7/18/2007,8/6/2009,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,acquired
CA,94043,Mountain View,Clearwell Systems,1,12/6/2004,5/19/2011,4/4/2006,8/22/2007,1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,29000000,3,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,acquired
CA,94040-1309,Mountain View,Impeva,0,1/1/2004,3/16/2012,11/3/2008,11/3/2008,4.8438,4.8438,,,2,1,10000000,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,closed
CA,92037,La Jolla,Nettle,0,10/4/2010,1/1/2012,8/11/2011,8/11/2011,0.8521,0.8521,0.0,2.9425,3,1,500000,3,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,closed
CA,94063,Redwood City,CubeTree,1,1/1/2008,,2/1/2008,11/2/2009,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,acquired
TX,78703,Austin,Infochimps,1,7/14/2009,,9/14/2010,6/4/2013,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,acquired
CA,94105,San Francisco,Songbird,0,2/1/2006,6/28/2013,10/2/2006,1/27/2010,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,closed
CA,94103,San Francisco,SimpleGeo,1,5/1/2009,,11/10/2009,5/18/2010,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.6667,acquired
CA,94110,San Francisco,1000memories,1,7/1/2010,,1/1/2010,2/16/2011,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,acquired
TX,75001,Addison,SensorLogic,1,1/1/2002,,6/19/2007,12/13/2010,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.3333,acquired
CA,94041,Mountain View,TouristEye,1,2/1/2010,,2/1/2010,11/6/2012,0.0,2.7644,1.1616,1.1616,4,3,475000,1,travel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,acquired
NY,10005,New York,Oberon Media,1,1/1/2003,,10/6/2008,11/10/2010,5.7671,7.862999999999999,9.2575,9.2575,16,2,36000000,1,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,acquired
CA,94588,Pleasanton,Arroyo Video Solutions,1,1/1/2002,,3/2/2005,3/2/2005,3.1671,3.1671,,,4,1,12000000,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,acquired
CA,92130-2042,San Diego,Aragon Pharmaceuticals,1,1/1/2009,,5/27/2009,10/4/2012,0.4,3.7589,3.0,3.0,15,4,122000000,1,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.5,acquired
NY,10005,New York,#waywire,1,6/1/2012,,6/30/2012,6/30/2012,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,news,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,acquired
NY,10003,New York,Feedtrace,1,8/10/2009,,3/1/2010,3/1/2010,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,acquired
OH,44131,Cleveland,Five Star Technologies,0,1/1/1999,2/2/2012,11/30/2006,11/24/2009,7.9178,10.9041,,,4,3,13222860,0,other,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,closed
IN,46250,Indianapolis,Vontoo,0,1/1/2005,10/31/2012,2/17/2009,2/24/2011,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,closed
MA,2142,Cambridge,Allurent,1,1/1/2005,,2/22/2010,2/22/2010,5.1452,5.1452,2.0,2.0,4,1,2000000,1,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,acquired
CA,94608,Emeryville,Quantivo,1,1/1/2005,,1/9/2008,12/16/2009,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,acquired
CA,94043,Mountain View,Crossing Automation,1,1/1/2003,,5/5/2008,3/23/2010,5.3452,7.2274,,,2,4,13045000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,acquired
CA,94104,San Francisco,Scrapblog,1,1/1/2006,,3/6/2006,2/5/2010,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,acquired
CA,94402,San Mateo,Yield Software,1,1/1/2007,,6/4/2008,6/4/2008,1.4247,1.4247,1.0,1.0,7,1,6000000,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,acquired
PA,17603,Lancaster,FlyCast,0,1/1/2006,1/1/2013,1/1/2008,7/22/2009,2.0,3.5562,4.5699,4.5699,3,2,2100000,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,closed
WA,98104,Seattle,Off & Away,1,12/1/2009,,5/3/2010,10/21/2010,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,travel,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,acquired
CA,95131,San Jose,CypherMax,0,1/1/2000,9/10/2012,7/27/2006,2/25/2007,6.5726,7.1562,,,1,3,148000000,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,closed
CA,91360,Thousand Oaks,Nexsan,1,1/1/2000,,12/1/2003,4/18/2009,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,acquired
UT,84087,Provo,Tipping Bucket,0,4/8/2009,1/1/2012,4/1/2009,3/1/2010,-0.0192,0.8959,1.063,1.063,4,2,72000,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,closed
CA,94304,Palo Alto,Qlusters,0,1/1/2001,9/11/2008,8/8/2007,8/8/2007,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,closed
NY,10001,New York,Producteev,1,7/8/2008,,7/15/2008,2/1/2010,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,acquired
NY,10036,New York,SpinTheCam,0,2/12/2010,2/17/2012,1/1/2010,1/1/2010,-0.1151,-0.1151,0.0466,0.0466,1,1,150000,1,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,closed
CA,95032-5405,Los Gatos,Amalfi Semiconductor,1,1/1/2003,,2/1/2006,4/24/2012,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.3333,acquired
OH,43207,Columbus,Dormzy,0,5/1/2010,3/1/2013,5/1/2010,5/1/2010,0.0,0.0,0.0,0.0,2,1,250000,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,closed
CA,91105,Pasadena,iChange,1,1/1/2008,,10/1/2007,2/1/2010,-0.2521,2.0877,1.4164,1.4164,6,3,1830000,1,health,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,acquired
OR,97204,Portland,AppFog,1,8/1/2010,,1/1/2011,8/10/2011,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,acquired
CA,94104,San Francisco,HotPads,1,5/4/2005,,3/1/2007,3/1/2007,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,acquired
WA,98052,Redmond,Sampa,0,3/1/2005,7/17/2009,8/1/2007,4/2/2008,2.4192,3.0904,-0.1616,3.9699,3,2,1310000,4,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,closed
CA,94103,San Francisco,DanceJam,0,4/1/2007,1/1/2011,5/1/2007,2/1/2008,0.0822,0.8384,0.0,4.1836,4,2,4500000,5,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.5,closed
CA,94404,Foster City,Right90,1,1/1/2003,,2/28/2005,9/23/2008,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,acquired
CA,94107,San Francisco,SocialMedia.com,1,1/1/2007,,9/1/2007,1/29/2009,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.6667,acquired
NY,10014,New York,BuyWithMe,1,3/1/2009,,1/20/2010,6/1/2011,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.5,acquired
CO,80205,Denver,Photobucket,1,6/1/2003,,3/1/2005,5/14/2013,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,acquired
CA,95014,Cupertino,XtremIO,1,1/1/2009,,11/11/2009,12/5/2011,0.8603,2.926,3.0,3.0,4,3,19000000,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,acquired
CA,94086,Sunnyvale,Level 5 Networks,1,1/1/2002,,6/20/2005,6/20/2005,3.4685,3.4685,2.0,2.0,3,1,30000000,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,acquired
CA,94041,Mountain View,Votizen,1,3/19/2009,,9/23/2010,2/24/2012,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,acquired
CA,91006,Arcadia,Siimpel Corporation,1,1/1/2000,,11/11/2005,12/16/2009,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.25,acquired
CA,94402,San Mateo,TalkPlus,0,2/1/2004,5/7/2008,10/1/2006,10/1/2006,2.6658,2.6658,,,6,1,5500000,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,closed
WA,98006,Bellevue,Napera Networks,1,12/1/2006,,11/29/2008,11/29/2008,1.9973,1.9973,-0.0822,3.5205,3,1,6000000,2,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,acquired
CA,94063-2026,Redwood City,NebuAd,0,1/1/2006,5/20/2009,7/1/2007,9/1/2007,1.4959,1.6658,0.0,7.5233,2,2,30150000,3,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5,closed
CA,94005,Brisbane,Tercica,1,1/1/2002,,10/14/2005,7/6/2007,3.7863,5.5123,,,11,2,83000000,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,acquired
NY,10003,New York,Robotgalaxy,0,1/1/2006,12/9/2012,1/1/2007,9/16/2008,1.0,2.7096,,,1,2,12000000,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,closed
CA,94085,Sunnyvale,PasswordBank,1,1/1/2008,,3/1/2008,7/1/2009,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,acquired
CA,94306,Palo Alto,SnapTell,1,1/1/2006,,6/7/2007,6/7/2007,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,acquired
CA,92887,Yorba Linda,Gigi Hill,0,1/1/2009,7/16/2013,6/15/2011,8/8/2012,2.4521,3.6027,,,9,2,4000000,0,manufacturing,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,closed
CA,94089,Sunnyvale,CloudShield Technologies,1,1/1/2000,,10/28/2005,9/17/2007,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,acquired
NY,10011,New York,Instinctiv,1,8/1/2007,,6/1/2008,5/5/2011,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,acquired
CA,95008,Campbell,Anchor Bay Technologies,1,10/1/2001,,5/16/2003,1/29/2007,1.6219,5.3315,-3.7507,-3.7507,5,2,10000000,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,acquired
CA,94301,Palo Alto,Waze,1,1/1/2007,,3/1/2008,10/18/2011,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,transportation,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,acquired
CA,94070,San Carlos,Aster Data Systems,1,7/1/2005,,11/1/2005,9/22/2010,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4.5,acquired
CA,90024,Los Angeles,Diversion,0,5/1/2010,6/1/2012,10/18/2010,7/22/2011,0.4658,1.2247,0.0,1.2247,5,2,300000,2,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.0,closed
CA,94301,Palo Alto,Codesion,1,1/1/2002,,9/1/2007,7/1/2010,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,acquired
CA,94110,San Francisco,Xoopit,1,1/1/2004,,12/1/2006,4/2/2008,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,acquired
CA,941017,San Francisco,One Block Off the Grid (1BOG),1,11/1/2008,,2/11/2010,2/11/2010,1.2795,1.2795,2.7041,3.5836,8,1,5000000,3,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,acquired
WA,98104,Seattle,Appature,1,1/1/2007,,12/7/2009,7/13/2012,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,acquired
WA,98005,Bellevue,Action Engine,1,2/1/2000,,5/1/2000,7/1/2007,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.4,acquired
MA,1720,Acton,Blackwave,1,1/1/2006,,12/1/2006,9/30/2009,0.9151,3.7479,0.5808,4.8822,14,3,28000000,2,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,acquired
TX,75244,Dallas,SoftLayer,1,1/1/2005,,9/30/2009,3/25/2010,4.7479,5.2301,5.8548,7.7562,10,2,30000000,3,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,acquired
CA,94301,Palo Alto,Mytopia,1,1/1/2007,,1/1/2008,3/1/2009,1.0,2.1644,4.3644,5.3342,10,2,3500000,2,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,acquired
MA,2466,Newton,JackPot Rewards,0,1/1/2008,1/1/2012,2/1/2008,2/1/2008,0.0849,0.0849,-1.0,0.1342,7,1,16700000,2,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,closed
AZ,85284,Tempe,Andigilog,0,1/1/1996,7/8/2012,2/20/2007,2/20/2007,11.1452,11.1452,,,0,1,18000000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0,closed
CA,94085,Sunnyvale,BARRX Medical,1,1/1/2003,,7/14/2010,7/14/2010,7.537000000000001,7.537000000000001,7.0055,7.0055,6,1,15000000,1,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,acquired
